element,transition,auger_group,line_type,energy_type,energy_eV,library,xray_source,sensitivity
Ag,MN1,MNN,Auger,KE,354.0,ALSCOF,Al Kα,1.22000002861023
Ag,MN1,MNN,Auger,KE,354.0,AUGQNT,Any,1.0
Ag,MN1,MNN,Auger,KE,358.0,10kvcrr4,Any,0.0640000030398369
Ag,MN2,MNN,Auger,KE,297.0,ALSCOF,Al Kα,0.352999985218048
Ag,MN2,MNN,Auger,KE,297.0,AUGQNT,Any,0.28999999165535
Ag,MN2,MNN,Auger,KE,353.0,10kvcrr4,Any,1.0
Ag,MN3,MNN,Auger,KE,261.0,ALSCOF,Al Kα,0.194999992847443
Ag,MN3,MNN,Auger,KE,261.0,AUGQNT,Any,0.159999996423721
Ag,MN3,MNN,Auger,KE,296.5,10kvcrr4,Any,0.493000000715256
Ag,MN4,MNN,Auger,KE,237.0,ALSCOF,Al Kα,0.0489999987185001
Ag,MN4,MNN,Auger,KE,237.0,AUGQNT,Any,0.0399999991059303
Ag,MN4,MNN,Auger,KE,260.5,10kvcrr4,Any,0.0799999982118607
Ag,MN5,MNN,Auger,KE,192.899993896484,10kvcrr4,Any,0.0430000014603138
Ag,MN5,MNN,Auger,KE,193.0,ALSCOF,Al Kα,0.0489999987185001
Ag,MN5,MNN,Auger,KE,193.0,AUGQNT,Any,0.0399999991059303
Ag,NO1,NOO,Auger,KE,49.0,ALSCOF,Al Kα,0.600000023841858
Ag,NO1,NOO,Auger,KE,49.0,AUGQNT,Any,0.0599999986588955
Ag,NO1,NOO,Auger,KE,80.0,10kvcrr4,Any,0.0130000002682209
Ag,NO2,NOO,Auger,KE,49.5,10kvcrr4,Any,0.0260000005364418
Ag,3d,,XPS,BE,371.0,ALSCOF,Al Kα,18.0400009155273
Ag,3d,,XPS,BE,371.0,ALWAGNER,Al Kα,19999980926514.0
Ag,3d,,XPS,BE,371.0,MGSCOF,Mg Kα,18.0400009155273
Ag,3d,,XPS,BE,371.0,MGWAGNER,Mg Kα,19999980926514.0
Ag,3d3/2,,XPS,BE,374.0,ALSCOF,Al Kα,7.38000011444092
Ag,3d3/2,,XPS,BE,374.0,ALWAGNER,Al Kα,2.09999990463257
Ag,3d3/2,,XPS,BE,374.0,MGSCOF,Mg Kα,7.3600001335144
Ag,3d3/2,,XPS,BE,374.0,MGWAGNER,Mg Kα,2.09999990463257
Ag,3d5/2,,XPS,BE,368.0,ALSCOF,Al Kα,10.6599998474121
Ag,3d5/2,,XPS,BE,368.0,ALWAGNER,Al Kα,3.09999990463257
Ag,3d5/2,,XPS,BE,368.0,MGSCOF,Mg Kα,10.6800003051758
Ag,3d5/2,,XPS,BE,368.0,MGWAGNER,Mg Kα,3.09999990463257
Ag,3p,,XPS,BE,588.5,ALSCOF,Al Kα,12.0900001525879
Ag,3p1/2,,XPS,BE,604.0,ALSCOF,Al Kα,4.03000020980835
Ag,3p1/2,,XPS,BE,604.0,MGSCOF,Mg Kα,3.0
Ag,3p3/2,,XPS,BE,573.0,ALSCOF,Al Kα,8.0600004196167
Ag,3p3/2,,XPS,BE,573.0,ALWAGNER,Al Kα,1.67200005054474
Ag,3p3/2,,XPS,BE,573.0,MGSCOF,Mg Kα,6.6399998664856
Ag,3p3/2,,XPS,BE,573.0,MGWAGNER,Mg Kα,1.36800003051758
Ag,3s,,XPS,BE,718.0,ALSCOF,Al Kα,2.9300000667572
Ag,3s,,XPS,BE,718.0,MGSCOF,Mg Kα,2.32999992370605
Ag,4p,,XPS,BE,58.0,ALSCOF,Al Kα,2.05999994277954
Ag,4p,,XPS,BE,58.0,MGSCOF,Mg Kα,1.73599994182587
Ag,4s,,XPS,BE,97.0,ALSCOF,Al Kα,0.643999993801117
Ag,4s,,XPS,BE,97.0,MGSCOF,Mg Kα,0.531000018119812
Al,KL1,KLL,Auger,KE,1393.0,AUGQNT,Any,0.239999994635582
Al,KL1,KLL,Auger,KE,1394.1386,10kvcrr4,Any,0.0
Al,KL2,KLL,Auger,KE,1378.0,AUGQNT,Any,0.159999996423721
Al,KL2,KLL,Auger,KE,1379.1369,10kvcrr4,Any,0.0
Al,KL3,KLL,Auger,KE,1361.0,AUGQNT,Any,0.0199999995529652
Al,KL3,KLL,Auger,KE,1362.0,10kvcrr4,Any,0.0480000004172325
Al,KL4,KLL,Auger,KE,1342.0,AUGQNT,Any,0.109999999403954
Al,KL4,KLL,Auger,KE,1343.5,10kvcrr4,Any,0.0659999996423721
Al,KL5,KLL,Auger,KE,1327.0,AUGQNT,Any,0.0500000007450581
Al,KL5,KLL,Auger,KE,1327.1319,10kvcrr4,Any,0.0
Al,LM1,LMM,Auger,KE,68.0,10kvcrr4,Any,0.444999992847443
Al,LM1,LMM,Auger,KE,83.0,AUGQNT,Any,0.0299999993294477
Al,LM2,LMM,Auger,KE,54.0,10kvcrr4,Any,0.0149999996647239
Al,LM2,LMM,Auger,KE,68.0,AUGQNT,Any,0.959999978542328
Al,LM3,LMM,Auger,KE,54.0,AUGQNT,Any,0.370000004768372
Al,2p,,XPS,BE,74.0,ALSCOF,Al Kα,0.537000000476837
Al,2p,,XPS,BE,74.0,ALWAGNER,Al Kα,0.185000002384186
Al,2p,,XPS,BE,74.0,MGSCOF,Mg Kα,0.574000000953674
Al,2p,,XPS,BE,74.0,MGWAGNER,Mg Kα,0.185000002384186
Al,2s,,XPS,BE,119.0,ALSCOF,Al Kα,0.753000020980835
Al,2s,,XPS,BE,119.0,ALWAGNER,Al Kα,0.252999991178513
Al,2s,,XPS,BE,119.0,MGSCOF,Mg Kα,0.680999994277954
Al,2s,,XPS,BE,119.0,MGWAGNER,Mg Kα,0.207000002264977
Am,4d3/2,,XPS,BE,883.0,ALSCOF,Al Kα,11.7399997711182
Am,4d3/2,,XPS,BE,883.0,MGSCOF,Mg Kα,8.43000030517578
Am,4d5/2,,XPS,BE,832.0,ALSCOF,Al Kα,18.1399993896484
Am,4d5/2,,XPS,BE,832.0,MGSCOF,Mg Kα,13.4300003051758
Am,4f5/2,,XPS,BE,463.0,ALSCOF,Al Kα,25.8700008392334
Am,4f5/2,,XPS,BE,463.0,MGSCOF,Mg Kα,24.4400005340576
Am,4f7/2,,XPS,BE,449.0,ALSCOF,Al Kα,32.9500007629395
Am,4f7/2,,XPS,BE,449.0,MGSCOF,Mg Kα,31.3500003814697
Am,5d3/2,,XPS,BE,119.0,ALSCOF,Al Kα,2.66000008583069
Am,5d3/2,,XPS,BE,119.0,MGSCOF,Mg Kα,2.0699999332428
Am,5d5/2,,XPS,BE,109.0,ALSCOF,Al Kα,3.92000007629395
Am,5d5/2,,XPS,BE,109.0,MGSCOF,Mg Kα,3.09999990463257
Am,5p3/2,,XPS,BE,216.0,ALSCOF,Al Kα,2.47000002861023
Am,5p3/2,,XPS,BE,216.0,MGSCOF,Mg Kα,1.95000004768372
Am,5s,,XPS,BE,351.0,ALSCOF,Al Kα,0.768999993801117
Am,5s,,XPS,BE,351.0,MGSCOF,Mg Kα,0.596000015735626
Am,6p1/2,,XPS,BE,31.0,ALSCOF,Al Kα,0.133000001311302
Am,6p1/2,,XPS,BE,31.0,MGSCOF,Mg Kα,0.100000001490116
Am,6p3/2,,XPS,BE,18.0,ALSCOF,Al Kα,0.391000002622604
Am,6p3/2,,XPS,BE,18.0,MGSCOF,Mg Kα,0.312999993562698
Ar,LM1,LMM,Auger,KE,212.0,ALSCOF,Al Kα,0.400000005960464
Ar,LM1,LMM,Auger,KE,212.0,AUGQNT,Any,1.0
Ar,LM2,LMM,Auger,KE,201.0,ALSCOF,Al Kα,0.109999999403954
Ar,LM2,LMM,Auger,KE,201.0,AUGQNT,Any,0.270000010728836
Ar,LM3,LMM,Auger,KE,180.0,ALSCOF,Al Kα,0.0399999991059303
Ar,LM3,LMM,Auger,KE,180.0,AUGQNT,Any,0.100000001490116
Ar,2p,,XPS,BE,242.0,ALSCOF,Al Kα,3.03999996185303
Ar,2p,,XPS,BE,242.0,ALWAGNER,Al Kα,0.959999978542328
Ar,2p,,XPS,BE,242.0,MGSCOF,Mg Kα,3.13000011444092
Ar,2p,,XPS,BE,242.0,MGWAGNER,Mg Kα,0.959999978542328
Ar,2p1/2,,XPS,BE,243.0,ALSCOF,Al Kα,1.02999997138977
Ar,2p1/2,,XPS,BE,243.0,MGSCOF,Mg Kα,1.05999994277954
Ar,2p3/2,,XPS,BE,241.0,ALSCOF,Al Kα,2.00999999046326
Ar,2p3/2,,XPS,BE,241.0,MGSCOF,Mg Kα,2.0699999332428
Ar,2s,,XPS,BE,319.0,ALSCOF,Al Kα,1.97000002861023
Ar,2s,,XPS,BE,319.0,ALWAGNER,Al Kα,0.439999997615814
Ar,2s,,XPS,BE,319.0,MGSCOF,Mg Kα,1.71000003814697
Ar,2s,,XPS,BE,319.0,MGWAGNER,Mg Kα,0.360000014305115
Ar,3s,,XPS,BE,22.0,ALSCOF,Al Kα,0.226999998092651
Ar,3s,,XPS,BE,22.0,MGSCOF,Mg Kα,0.199000000953674
As,LM1,LMM,Auger,KE,1264.1242,10kvcrr4,Any,0.0
As,LM2,LMM,Auger,KE,1250.1243,10kvcrr4,Any,0.0
As,LM3,LMM,Auger,KE,1229.1206,10kvcrr4,Any,0.395000010728836
As,LM4,LMM,Auger,KE,1213.5,10kvcrr4,Any,0.0
As,LM5,LMM,Auger,KE,1156.5,10kvcrr4,Any,0.0370000004768372
As,LM6,LMM,Auger,KE,1131.5,10kvcrr4,Any,0.0140000004321337
As,LM7,LMM,Auger,KE,1119.5,10kvcrr4,Any,0.090999998152256
As,2p1/2,,XPS,BE,1359.1357,ALSCOF,Al Kα,0.0
As,2p3/2,,XPS,BE,1326.1324,ALSCOF,Al Kα,0.0
As,2p3/2,,XPS,BE,1326.1324,ALWAGNER,Al Kα,0.0
As,3d,,XPS,BE,44.5,ALSCOF,Al Kα,1.82099997997284
As,3d,,XPS,BE,44.5,ALWAGNER,Al Kα,0.529999971389771
As,3d,,XPS,BE,44.5,MGSCOF,Mg Kα,1.97200000286102
As,3d,,XPS,BE,44.5,MGWAGNER,Mg Kα,0.529999971389771
As,3d3/2,,XPS,BE,45.0,ALSCOF,Al Kα,0.74099999666214
As,3d3/2,,XPS,BE,45.0,MGSCOF,Mg Kα,0.801999986171722
As,3d5/2,,XPS,BE,44.0,ALSCOF,Al Kα,1.08000004291534
As,3d5/2,,XPS,BE,44.0,MGSCOF,Mg Kα,1.16999995708466
As,3p,,XPS,BE,145.5,ALSCOF,Al Kα,4.07000017166138
As,3p,,XPS,BE,145.5,ALWAGNER,Al Kα,1.06700003147125
As,3p,,XPS,BE,145.5,MGSCOF,Mg Kα,3.64000010490417
As,3p,,XPS,BE,145.5,MGWAGNER,Mg Kα,0.873000025749207
As,3p1/2,,XPS,BE,148.0,ALSCOF,Al Kα,1.38999998569489
As,3p1/2,,XPS,BE,148.0,MGSCOF,Mg Kα,1.24000000953674
As,3p3/2,,XPS,BE,143.0,ALSCOF,Al Kα,2.6800000667572
As,3p3/2,,XPS,BE,143.0,MGSCOF,Mg Kα,2.40000009536743
As,3s,,XPS,BE,207.0,ALSCOF,Al Kα,1.32000005245209
As,3s,,XPS,BE,207.0,MGSCOF,Mg Kα,1.10000002384186
At,4d3/2,,XPS,BE,533.0,ALSCOF,Al Kα,9.64999961853027
At,4d3/2,,XPS,BE,533.0,MGSCOF,Mg Kα,7.42000007629395
At,4d5/2,,XPS,BE,507.0,ALSCOF,Al Kα,14.289999961853
At,4d5/2,,XPS,BE,507.0,MGSCOF,Mg Kα,11.1999998092651
At,4f,,XPS,BE,210.0,ALSCOF,Al Kα,29.3600006103516
At,4f,,XPS,BE,210.0,MGSCOF,Mg Kα,29.1499996185303
At,4p1/2,,XPS,BE,886.0,ALSCOF,Al Kα,2.03999996185303
At,4p1/2,,XPS,BE,886.0,MGSCOF,Mg Kα,1.37999999523163
At,4p3/2,,XPS,BE,740.0,ALSCOF,Al Kα,6.76999998092651
At,4p3/2,,XPS,BE,740.0,MGSCOF,Mg Kα,15000009536743.0
At,4s,,XPS,BE,1042.104,ALSCOF,Al Kα,0.55338791337984
At,4s,,XPS,BE,1042.104,MGSCOF,Mg Kα,0.0
At,5d,,XPS,BE,40.0,ALSCOF,Al Kα,3.63000011444092
At,5d,,XPS,BE,40.0,MGSCOF,Mg Kα,2.92000007629395
At,5p1/2,,XPS,BE,148.0,ALSCOF,Al Kα,0.583999991416931
At,5p1/2,,XPS,BE,148.0,MGSCOF,Mg Kα,0.439000010490417
At,5p3/2,,XPS,BE,115.0,ALSCOF,Al Kα,1.58000004291534
At,5p3/2,,XPS,BE,115.0,MGSCOF,Mg Kα,1.25999999046326
At,5s,,XPS,BE,195.0,ALSCOF,Al Kα,0.605000019073486
At,5s,,XPS,BE,195.0,MGSCOF,Mg Kα,0.477999985218048
Au,MN1,MNN,Auger,KE,1502.5,10kvcrr4,Any,0.0769999995827675
Au,MN1,MNN,Auger,KE,2101.0,AUGQNT,Any,0.0199999995529652
Au,MN2,MNN,Auger,KE,2016.0,AUGQNT,Any,0.0199999995529652
Au,MN2,MNN,Auger,KE,2102.5,10kvcrr4,Any,0.254999995231628
Au,MN3,MNN,Auger,KE,1838.0,AUGQNT,Any,0.0099999997764825
Au,MN3,MNN,Auger,KE,2018.198,10kvcrr4,Any,0.0
Au,MN4,MNN,Auger,KE,1772.0,AUGQNT,Any,0.0099999997764825
Au,MN4,MNN,Auger,KE,1927.1915,10kvcrr4,Any,0.0
Au,MN5,MNN,Auger,KE,1523.0,AUGQNT,Any,0.0099999997764825
Au,MN5,MNN,Auger,KE,1858.5,10kvcrr4,Any,0.0089999996125698
Au,MN6,MNN,Auger,KE,1830.5,10kvcrr4,Any,0.0769999995827675
Au,MN7,MNN,Auger,KE,1768.1722,10kvcrr4,Any,0.0
Au,MN8,MNN,Auger,KE,1744.5,10kvcrr4,Any,0.0
Au,MN9,MNN,Auger,KE,1587.5,10kvcrr4,Any,0.034000001847744
Au,NO1,NOO,Auger,KE,70.0,ALSCOF,Al Kα,0.409999996423721
Au,NO1,NOO,Auger,KE,70.0,AUGQNT,Any,0.409999996423721
Au,NO1,NOO,Auger,KE,255.899993896484,10kvcrr4,Any,0.017000000923872
Au,NO2,NOO,Auger,KE,43.0,AUGQNT,Any,0.200000002980232
Au,NO2,NOO,Auger,KE,239.899993896484,10kvcrr4,Any,0.129999995231628
Au,NO3,NOO,Auger,KE,199.5,10kvcrr4,Any,0.0049999998882412
Au,NO4,NOO,Auger,KE,185.0,10kvcrr4,Any,0.0089999996125698
Au,NO5,NOO,Auger,KE,163.0,10kvcrr4,Any,0.017000000923872
Au,NO6,NOO,Auger,KE,145.0,10kvcrr4,Any,0.103000000119209
Au,NO7,NOO,Auger,KE,72.5,10kvcrr4,Any,0.342999994754791
Au,4d3/2,,XPS,BE,354.0,ALSCOF,Al Kα,8.0600004196167
Au,4d3/2,,XPS,BE,354.0,MGSCOF,Mg Kα,6.42000007629395
Au,4d5/2,,XPS,BE,336.0,ALSCOF,Al Kα,11.7399997711182
Au,4d5/2,,XPS,BE,336.0,ALWAGNER,Al Kα,2.25500011444092
Au,4d5/2,,XPS,BE,336.0,MGSCOF,Mg Kα,9.0
Au,4d5/2,,XPS,BE,336.0,MGWAGNER,Mg Kα,1.84500002861023
Au,4f,,XPS,BE,87.0,ALSCOF,Al Kα,17.1200008392334
Au,4f,,XPS,BE,87.0,ALWAGNER,Al Kα,4.94999980926514
Au,4f,,XPS,BE,87.0,MGSCOF,Mg Kα,17.4699993133545
Au,4f,,XPS,BE,87.0,MGWAGNER,Mg Kα,4.94999980926514
Au,4f5/2,,XPS,BE,89.0,ALSCOF,Al Kα,7.53999996185303
Au,4f5/2,,XPS,BE,89.0,ALWAGNER,Al Kα,2.15000009536743
Au,4f5/2,,XPS,BE,89.0,MGSCOF,Mg Kα,7.67999982833862
Au,4f5/2,,XPS,BE,89.0,MGWAGNER,Mg Kα,2.15000009536743
Au,4f7/2,,XPS,BE,85.0,ALSCOF,Al Kα,9.57999992370605
Au,4f7/2,,XPS,BE,85.0,ALWAGNER,Al Kα,2.79999995231628
Au,4f7/2,,XPS,BE,85.0,MGSCOF,Mg Kα,9.78999996185303
Au,4f7/2,,XPS,BE,85.0,MGWAGNER,Mg Kα,2.79999995231628
Au,4p1/2,,XPS,BE,643.0,ALSCOF,Al Kα,2.14000010490417
Au,4p1/2,,XPS,BE,643.0,MGSCOF,Mg Kα,1.52999997138977
Au,4p3/2,,XPS,BE,547.0,ALSCOF,Al Kα,8899998664856.0
Au,4p3/2,,XPS,BE,547.0,MGSCOF,Mg Kα,4.55000019073486
Au,4s,,XPS,BE,763.0,ALSCOF,Al Kα,1.91999995708466
Au,4s,,XPS,BE,763.0,MGSCOF,Mg Kα,1.45000004768372
Au,5p1/2,,XPS,BE,75.0,ALSCOF,Al Kα,0.462999999523163
Au,5p1/2,,XPS,BE,75.0,MGSCOF,Mg Kα,0.352999985218048
Au,5p3/2,,XPS,BE,57.0,ALSCOF,Al Kα,1.10000002384186
Au,5p3/2,,XPS,BE,57.0,MGSCOF,Mg Kα,0.876999974250793
Au,5s,,XPS,BE,110.0,ALSCOF,Al Kα,0.479000002145767
Au,5s,,XPS,BE,110.0,MGSCOF,Mg Kα,0.381000012159348
B,KL1,KLL,Auger,KE,175.0,ALSCOF,Al Kα,0.0930000022053719
B,KL1,KLL,Auger,KE,175.0,AUGQNT,Any,0.129999995231628
B,1s,,XPS,BE,188.0,ALSCOF,Al Kα,0.486000001430511
B,1s,,XPS,BE,188.0,ALWAGNER,Al Kα,0.129999995231628
B,1s,,XPS,BE,188.0,MGSCOF,Mg Kα,0.492000013589859
B,1s,,XPS,BE,188.0,MGWAGNER,Mg Kα,0.129999995231628
Ba,MN1,MNN,Auger,KE,707.0,ALSCOF,Al Kα,0.0
Ba,MN1,MNN,Auger,KE,707.0,AUGQNT,Any,0.0500000007450581
Ba,MN3,MNN,Auger,KE,671.0,ALSCOF,Al Kα,2.0
Ba,MN3,MNN,Auger,KE,671.0,AUGQNT,Any,0.200000002980232
Ba,MN4,MNN,Auger,KE,592.0,ALSCOF,Al Kα,3.20000004768372
Ba,MN4,MNN,Auger,KE,592.0,AUGQNT,Any,0.319999992847443
Ba,MN5,MNN,Auger,KE,578.0,ALSCOF,Al Kα,4.80000019073486
Ba,MN5,MNN,Auger,KE,578.0,AUGQNT,Any,0.479999989271164
Ba,NO1,NOO,Auger,KE,73.0,AUGQNT,Any,0.409999996423721
Ba,NO2,NOO,Auger,KE,57.0,AUGQNT,Any,0.300000011920929
Ba,3d3/2,,XPS,BE,795.0,ALSCOF,Al Kα,17.9200000762939
Ba,3d3/2,,XPS,BE,795.0,MGSCOF,Mg Kα,17.0400009155273
Ba,3d5/2,,XPS,BE,780.0,ALSCOF,Al Kα,25.8400001525879
Ba,3d5/2,,XPS,BE,780.0,ALWAGNER,Al Kα,7.90000009536743
Ba,3d5/2,,XPS,BE,780.0,MGSCOF,Mg Kα,24.0
Ba,3d5/2,,XPS,BE,780.0,MGWAGNER,Mg Kα,7.90000009536743
Ba,3p1/2,,XPS,BE,1137.1135,ALSCOF,Al Kα,0.0
Ba,3p1/2,,XPS,BE,1137.1135,MGSCOF,Mg Kα,0.3495124736
Ba,3p3/2,,XPS,BE,1062.106,ALSCOF,Al Kα,0.0
Ba,3p3/2,,XPS,BE,1062.106,MGSCOF,Mg Kα,0.0
Ba,3s,,XPS,BE,1292.129,ALSCOF,Al Kα,0.0
Ba,4d,,XPS,BE,91.0,ALSCOF,Al Kα,8600001335144.0
Ba,4d,,XPS,BE,91.0,ALWAGNER,Al Kα,2.58500003814697
Ba,4d,,XPS,BE,91.0,MGSCOF,Mg Kα,40999984741211.0
Ba,4d,,XPS,BE,91.0,MGWAGNER,Mg Kα,2.11500000953674
Ba,4d3/2,,XPS,BE,92.0,ALSCOF,Al Kα,2.40000009536743
Ba,4d3/2,,XPS,BE,92.0,MGSCOF,Mg Kα,2.21000003814697
Ba,4d5/2,,XPS,BE,90.0,ALSCOF,Al Kα,3.46000003814697
Ba,4d5/2,,XPS,BE,90.0,MGSCOF,Mg Kα,3.20000004768372
Ba,4p1/2,,XPS,BE,192.0,ALSCOF,Al Kα,1.3400000333786
Ba,4p1/2,,XPS,BE,192.0,MGSCOF,Mg Kα,1.0900000333786
Ba,4p3/2,,XPS,BE,179.0,ALSCOF,Al Kα,2.73000001907349
Ba,4p3/2,,XPS,BE,179.0,MGSCOF,Mg Kα,2.25999999046326
Ba,4s,,XPS,BE,254.0,ALSCOF,Al Kα,1.12999999523163
Ba,4s,,XPS,BE,254.0,MGSCOF,Mg Kα,0.924000024795532
Ba,5s,,XPS,BE,23.0,ALSCOF,Al Kα,0.209999993443489
Ba,5s,,XPS,BE,23.0,MGSCOF,Mg Kα,0.17399999499321
Be,KL1,KLL,Auger,KE,101.0,ALSCOF,Al Kα,1.20000004768372
Be,KL1,KLL,Auger,KE,101.0,AUGQNT,Any,0.119999997317791
Be,KL1,KLL,Auger,KE,103.300003051758,10kvcrr4,Any,0.224000006914139
Be,KL2,KLL,Auger,KE,84.0,10kvcrr4,Any,0.0089999996125698
Be,1s,,XPS,BE,113.0,ALSCOF,Al Kα,0.194999992847443
Be,1s,,XPS,BE,113.0,ALWAGNER,Al Kα,0.0590000003576279
Be,1s,,XPS,BE,113.0,MGSCOF,Mg Kα,0.200000002980232
Be,1s,,XPS,BE,113.0,MGWAGNER,Mg Kα,0.0590000003576279
Bi,MN1,MNN,Auger,KE,2283.0,AUGQNT,Any,0.0399999991059303
Bi,MN1,MNN,Auger,KE,2344.2277,10kvcrr4,Any,0.0
Bi,MN2,MNN,Auger,KE,1983.0,AUGQNT,Any,0.0099999997764825
Bi,MN2,MNN,Auger,KE,2236.2184,10kvcrr4,Any,0.0
Bi,MN3,MNN,Auger,KE,2106.5,10kvcrr4,Any,0.0179999992251396
Bi,MN4,MNN,Auger,KE,2034.2004,10kvcrr4,Any,0.0
Bi,MN5,MNN,Auger,KE,1956.5,10kvcrr4,Any,0.0
Bi,MN6,MNN,Auger,KE,1930.5,10kvcrr4,Any,0.323000013828278
Bi,MN7,MNN,Auger,KE,1751.1707,10kvcrr4,Any,0.0750000029802322
Bi,MN8,MNN,Auger,KE,1652.1611,10kvcrr4,Any,0.0
Bi,NO1,NOO,Auger,KE,268.0,ALSCOF,Al Kα,0.100000001490116
Bi,NO1,NOO,Auger,KE,268.0,AUGQNT,Any,0.0099999997764825
Bi,NO1,NOO,Auger,KE,269.0,10kvcrr4,Any,0.188999995589256
Bi,NO2,NOO,Auger,KE,245.0,ALSCOF,Al Kα,0.200000002980232
Bi,NO2,NOO,Auger,KE,245.0,AUGQNT,Any,0.0199999995529652
Bi,NO2,NOO,Auger,KE,248.0,10kvcrr4,Any,0.0260000005364418
Bi,NO3,NOO,Auger,KE,101.0,ALSCOF,Al Kα,2.59999990463257
Bi,NO3,NOO,Auger,KE,101.0,AUGQNT,Any,0.259999990463257
Bi,NO3,NOO,Auger,KE,131.0,10kvcrr4,Any,0.0189999993890524
Bi,NO4,NOO,Auger,KE,119.5,10kvcrr4,Any,0.0010000000474974
Bi,NO5,NOO,Auger,KE,104.0,10kvcrr4,Any,0.203999996185303
Bi,NO6,NOO,Auger,KE,100.0,10kvcrr4,Any,0.0209999997168779
Bi,NO7,NOO,Auger,KE,94.5,10kvcrr4,Any,0.0020000000949949
Bi,4d3/2,,XPS,BE,467.0,ALSCOF,Al Kα,9.14000034332275
Bi,4d3/2,,XPS,BE,467.0,MGSCOF,Mg Kα,7.1100001335144
Bi,4d5/2,,XPS,BE,443.0,ALSCOF,Al Kα,13.4399995803833
Bi,4d5/2,,XPS,BE,443.0,ALWAGNER,Al Kα,2.0
Bi,4d5/2,,XPS,BE,443.0,MGSCOF,Mg Kα,10.6400003433228
Bi,4d5/2,,XPS,BE,443.0,MGWAGNER,Mg Kα,2.0
Bi,4f,,XPS,BE,161.5,ALSCOF,Al Kα,24.8299999237061
Bi,4f,,XPS,BE,161.5,ALWAGNER,Al Kα,7.40000009536743
Bi,4f,,XPS,BE,161.5,MGSCOF,Mg Kα,24.8799991607666
Bi,4f,,XPS,BE,161.5,MGWAGNER,Mg Kα,7.40000009536743
Bi,4f5/2,,XPS,BE,164.0,ALSCOF,Al Kα,10.9300003051758
Bi,4f5/2,,XPS,BE,164.0,ALWAGNER,Al Kα,3.15000009536743
Bi,4f5/2,,XPS,BE,164.0,MGSCOF,Mg Kα,10.9300003051758
Bi,4f5/2,,XPS,BE,164.0,MGWAGNER,Mg Kα,3.15000009536743
Bi,4f7/2,,XPS,BE,159.0,ALSCOF,Al Kα,13.8999996185303
Bi,4f7/2,,XPS,BE,159.0,ALWAGNER,Al Kα,4.0
Bi,4f7/2,,XPS,BE,159.0,MGSCOF,Mg Kα,13.9499998092651
Bi,4f7/2,,XPS,BE,159.0,MGWAGNER,Mg Kα,4.0
Bi,4p1/2,,XPS,BE,807.0,ALSCOF,Al Kα,2.09999990463257
Bi,4p1/2,,XPS,BE,807.0,MGSCOF,Mg Kα,1.45000004768372
Bi,4p3/2,,XPS,BE,681.0,ALSCOF,Al Kα,6.48000001907349
Bi,4p3/2,,XPS,BE,681.0,MGSCOF,Mg Kα,4.96000003814697
Bi,4s,,XPS,BE,942.0,ALSCOF,Al Kα,1.96000003814697
Bi,4s,,XPS,BE,942.0,MGSCOF,Mg Kα,1.45000004768372
Bi,5d,,XPS,BE,27.5,ALSCOF,Al Kα,3.0
Bi,5d,,XPS,BE,27.5,ALWAGNER,Al Kα,1.21000003814697
Bi,5d,,XPS,BE,27.5,MGSCOF,Mg Kα,2.43700003623962
Bi,5d,,XPS,BE,27.5,MGWAGNER,Mg Kα,0.990000009536743
Bi,5d3/2,,XPS,BE,29.0,ALSCOF,Al Kα,1.24000000953674
Bi,5d3/2,,XPS,BE,29.0,MGSCOF,Mg Kα,0.996999979019165
Bi,5d5/2,,XPS,BE,26.0,ALSCOF,Al Kα,1.75999999046326
Bi,5d5/2,,XPS,BE,26.0,MGSCOF,Mg Kα,1.44000005722046
Bi,5p1/2,,XPS,BE,120.0,ALSCOF,Al Kα,0.546000003814697
Bi,5p1/2,,XPS,BE,120.0,MGSCOF,Mg Kα,0.412000000476837
Bi,5p3/2,,XPS,BE,94.0,ALSCOF,Al Kα,1.4099999666214
Bi,5p3/2,,XPS,BE,94.0,MGSCOF,Mg Kα,1.12999999523163
Bi,5s,,XPS,BE,161.0,ALSCOF,Al Kα,0.563000023365021
Bi,5s,,XPS,BE,161.0,MGSCOF,Mg Kα,0.446000009775162
Br,LM1,LMM,Auger,KE,1442.0,AUGQNT,Any,0.0299999993294477
Br,LM2,LMM,Auger,KE,1389.0,AUGQNT,Any,0.0500000007450581
Br,LM3,LMM,Auger,KE,1285.0,AUGQNT,Any,0.0299999993294477
Br,LM4,LMM,Auger,KE,1270.0,AUGQNT,Any,0.0399999991059303
Br,LM5,LMM,Auger,KE,1318.0,AUGQNT,Any,0.0199999995529652
Br,MN1,MNN,Auger,KE,102.0,AUGQNT,Any,0.259999990463257
Br,MN2,MNN,Auger,KE,108.0,AUGQNT,Any,0.100000001490116
Br,MN3,MNN,Auger,KE,55.0,AUGQNT,Any,0.0799999982118607
Br,3d,,XPS,BE,69.5,ALSCOF,Al Kα,2.83999991416931
Br,3d,,XPS,BE,69.5,ALWAGNER,Al Kα,0.829999983310699
Br,3d,,XPS,BE,69.5,MGSCOF,Mg Kα,3.03999996185303
Br,3d,,XPS,BE,69.5,MGWAGNER,Mg Kα,0.829999983310699
Br,3d3/2,,XPS,BE,70.0,ALSCOF,Al Kα,1.1599999666214
Br,3d3/2,,XPS,BE,70.0,MGSCOF,Mg Kα,1.24000000953674
